CustomerKey,Gender,Name,City,State,Country,Continent,Birthday,Age
292395,Male,Richard Yee,Baie Ste Catherine,Quebec,Canada,North America,1993-07-21,31
292420,Male,Randy Blodgett,Red Deer,Alberta,Canada,North America,1988-03-13,36
292643,Female,Shawn Dunning,Victoria,British Columbia,Canada,North America,1972-07-30,52
292797,Female,Elissa Paulson,Barrie,Ontario,Canada,North America,1998-01-18,26
292812,Male,Jeffrey Warner,Port Coquitlam,British Columbia,Canada,North America,1954-09-12,69
292894,Female,Lillian Canada,Barrie,Ontario,Canada,North America,2001-01-15,23
292911,Female,Barbara Lopez,North Bay,Ontario,Canada,North America,1967-05-16,57
293139,Female,Jody Osterberg,Toronto,Ontario,Canada,North America,1950-09-10,73
293152,Male,Timothy Skaggs,Rossland,British Columbia,Canada,North America,1939-08-12,85
293167,Male,David Edgington,Village Green,Prince Edward Island,Canada,North America,1964-09-07,59
293369,Male,Glenn Huerta,Salmon Arm,British Columbia,Canada,North America,1989-07-30,35
293556,Female,Jean Dick,Weagamow,Ontario,Canada,North America,1954-10-25,69
293746,Female,Sharon Coburn,Vancouver,British Columbia,Canada,North America,1946-05-11,78
293936,Female,Janice Perkins,Montreal,Quebec,Canada,North America,1979-05-25,45
294123,Female,Silvia Alexander,Boucherville,Quebec,Canada,North America,1941-03-19,83
294189,Male,Robert Hernandez,Brock,Saskatchewan,Canada,North America,1981-05-14,43
294210,Female,Jodie Bell,Ottawa,Ontario,Canada,North America,1942-12-31,81
294433,Male,Michael Cox,Victoria,British Columbia,Canada,North America,1977-04-21,47
294505,Male,Nicholas Nadeau,Abbotsford,British Columbia,Canada,North America,1980-05-09,44
294837,Female,Peggy Vanish,Ottawa,Ontario,Canada,North America,1979-03-05,45
294871,Female,Rachel Fredette,Buckingham,Quebec,Canada,North America,1937-03-05,87
294877,Female,Holly Novello,Toronto,Ontario,Canada,North America,1999-07-23,25
295061,Male,James Dejesus,Toronto,Ontario,Canada,North America,1978-02-12,46
295071,Male,Nathan Wagner,Chalk River,Ontario,Canada,North America,1978-01-27,46
295102,Female,Dawn Mayfield,Weyburn,Saskatchewan,Canada,North America,1943-01-15,81
295279,Male,Damien Bush,Fort Mcmurray,Alberta,Canada,North America,1999-08-22,24
295597,Male,Ralph Martin,Winnipeg,Manitoba,Canada,North America,1967-10-31,56
296522,Male,James Rice,Vancouver,British Columbia,Canada,North America,1986-03-08,38
296584,Male,Edwin Cook,Mahone Bay,Nova Scotia,Canada,North America,1989-06-07,35
296620,Female,Felicia Moberly,Toronto,Ontario,Canada,North America,1964-04-15,60
297418,Female,Sherie Gibbs,Malton,Ontario,Canada,North America,1992-02-24,32
297462,Male,Heath Byrd,Kitchener,Ontario,Canada,North America,1950-01-14,74
297674,Male,Fred Jenkins,Montreal,Quebec,Canada,North America,1985-02-26,39
298153,Female,Marie Samson,Burnaby,British Columbia,Canada,North America,1961-11-17,62
298606,Female,Rosario Gomez,Provost,Alberta,Canada,North America,1943-03-04,81
298661,Male,Jerry Grantham,Taylor,British Columbia,Canada,North America,1965-05-02,59
299057,Female,Jackie Braun,Black Lake,Quebec,Canada,North America,1957-01-29,67
299061,Male,Patrick Reid,Prince George,British Columbia,Canada,North America,1971-06-02,53
299334,Female,Laurie Pooley,Toronto,Ontario,Canada,North America,1989-05-22,35
299724,Female,Rebecca Kruse,Edmonton,Alberta,Canada,North America,1977-03-16,47
299741,Female,Marilyn Lundy,Kaslo,British Columbia,Canada,North America,2001-03-11,23
299823,Female,Karen Brown,Regina,Saskatchewan,Canada,North America,1996-11-02,27
299860,Female,Ellen Daniel,Cassiar,British Columbia,Canada,North America,1974-05-22,50
300044,Male,Derrick Flaherty,Streetsville,Ontario,Canada,North America,1942-06-05,82
300324,Male,Andres Morales,Calgary,Alberta,Canada,North America,1982-08-23,41
300336,Female,Marquita Lundberg,Sault Ste Marie,Ontario,Canada,North America,1983-03-12,41
300409,Male,Frank Loden,Toronto,Ontario,Canada,North America,1975-12-07,48
300543,Male,Gail George,Nampa,Alberta,Canada,North America,1950-02-14,74
300736,Male,James McMillen,Cobourg,Ontario,Canada,North America,1991-06-14,33
300844,Male,Christian Larsen,Niagara Falls,Ontario,Canada,North America,1946-04-21,78
301063,Female,Patricia Jones,Ottawa,Ontario,Canada,North America,1956-05-30,68
301425,Female,Shawna Vick,Toronto,Ontario,Canada,North America,1947-07-07,77
301503,Male,Richard Hopkins,Burnaby,British Columbia,Canada,North America,1944-07-07,80
301521,Female,Rebbecca Gayle,Herschel,Saskatchewan,Canada,North America,1984-04-10,40
301704,Female,Barbara Navarro,Trois Rivieres,Quebec,Canada,North America,1949-08-06,75
301736,Female,Josephine McDaniel,Montreal,Quebec,Canada,North America,1951-02-13,73
301925,Female,Maryann Johnson,St Albert,Alberta,Canada,North America,1999-08-07,25
302130,Male,Scott Ramirez,Toronto,Ontario,Canada,North America,1992-04-12,32
302229,Male,James Frey,Gibsons,British Columbia,Canada,North America,1939-05-15,85
302416,Female,Patti Wright,Burlington,Ontario,Canada,North America,1972-05-01,52
302427,Male,John Sommerfield,Thetford Mines,Quebec,Canada,North America,1953-10-07,70
302571,Male,Carl Campbell,Pont Rouge,Quebec,Canada,North America,1957-01-06,67
302582,Female,Kristan Wilmes,Windsor,Ontario,Canada,North America,1938-10-08,85
302645,Male,Eric Ortez,Brockville,Ontario,Canada,North America,1985-11-07,38
302755,Male,Anthony Buchanan,Guelph,Ontario,Canada,North America,1950-10-03,73
302990,Male,Larry Branson,Brampton,Ontario,Canada,North America,1955-08-24,68
303085,Male,Willie Olson,Toronto,Ontario,Canada,North America,1979-10-09,44
303116,Female,Mary Schwager,Campbell River,British Columbia,Canada,North America,1949-05-01,75
303506,Female,Gloria Cushman,Toronto,Ontario,Canada,North America,2000-07-26,24
303771,Female,Marla Vincent,Edmonton,Alberta,Canada,North America,1962-02-11,62
303782,Female,Florence Manriquez,Iroquois,Ontario,Canada,North America,1976-01-29,48
303921,Male,John Orozco,Red Deer,Alberta,Canada,North America,1962-08-06,62
304034,Female,Jodie Crawford,Toronto,Ontario,Canada,North America,1975-12-25,48
304221,Male,Linwood Hudson,Red Lake,Ontario,Canada,North America,1948-03-07,76
304323,Female,Lisa Springer,Edmonton,Alberta,Canada,North America,1981-04-13,43
304576,Male,Ryan Cole,Indian Head,Saskatchewan,Canada,North America,1936-05-19,88
304600,Female,Kyra Johnson,Winnipeg,Manitoba,Canada,North America,1983-08-16,40
304669,Male,Robert Roberts,Edmonton,Alberta,Canada,North America,1953-07-13,71
304863,Male,Kory Menard,Vancouver,British Columbia,Canada,North America,1976-09-22,47
305010,Male,Bruce Lavin,Brantford,Ontario,Canada,North America,1974-11-29,49
305074,Male,Leroy Langford,St Jerome,Quebec,Canada,North America,1944-04-15,80
305153,Male,Peter Goodnight,Swift Current,Saskatchewan,Canada,North America,1977-09-23,46
305212,Male,Nathanael Gutierrez,Grande Entree,Quebec,Canada,North America,1935-02-13,89
305226,Male,Patrick Brown,Kanata,Ontario,Canada,North America,1975-01-16,49
305321,Male,Wilbur Clay,Regina,Saskatchewan,Canada,North America,2000-05-03,24
305349,Male,David Grow,Surrey,British Columbia,Canada,North America,1972-09-08,51
305369,Female,Gail McCulley,Edmonton,Alberta,Canada,North America,1995-09-21,28
305827,Female,Vivian Roberts,Surrey,British Columbia,Canada,North America,1944-05-13,80
305926,Male,Timothy Rodriguez,Chicoutimi,Quebec,Canada,North America,1983-09-02,40
305956,Female,Nancie Chestnut,Montreal,Quebec,Canada,North America,1937-01-21,87
305962,Male,David Beegle,Ottawa,Ontario,Canada,North America,1989-05-04,35
306301,Male,Daniel Bray,Fox Creek,Alberta,Canada,North America,1965-03-09,59
306354,Female,Millie Chase,Midland,Ontario,Canada,North America,1944-10-04,79
306444,Male,Ronald Lashbrook,Hull,Quebec,Canada,North America,1975-05-30,49
306521,Female,Kelly Primus,Toronto,Ontario,Canada,North America,1939-03-31,85
306809,Male,David Daniel,Cambray,Ontario,Canada,North America,2000-10-09,23
307023,Male,Samuel Moore,Montreal,Quebec,Canada,North America,1991-04-22,33
307316,Male,David Smith,Chilliwack,British Columbia,Canada,North America,1996-12-31,27
307595,Male,Steven Duncan,Humboldt,Saskatchewan,Canada,North America,1979-11-30,44
307671,Female,Marlene Cowley,Calgary,Alberta,Canada,North America,1993-05-24,31
307703,Female,Laura Anderson,Lloydminster,Alberta,Canada,North America,2001-02-11,23
307767,Female,Crissy McCollum,Beeton,Ontario,Canada,North America,1944-04-19,80
307838,Male,James Gustafson,Valleyfield,Quebec,Canada,North America,1960-05-10,64
307907,Female,Myrtle Giles,St Jerome,Quebec,Canada,North America,1999-04-01,25
308410,Male,Pedro Wade,Montreal,Quebec,Canada,North America,1981-04-06,43
308450,Male,Eric McCain,Victoria,British Columbia,Canada,North America,1993-01-22,31
308523,Female,Tina Frost,Wadena,Saskatchewan,Canada,North America,1958-09-25,65
308690,Female,Patricia Hamilton,Toronto,Ontario,Canada,North America,1993-10-30,30
308716,Female,Bernadette Nunez,Unionville,Ontario,Canada,North America,1966-07-17,58
308773,Female,Sharon Calhoun,Red Deer,Alberta,Canada,North America,2001-11-27,22
308825,Female,Linda Vancleave,London,Ontario,Canada,North America,1983-11-08,40
308827,Female,Diane Newman,Toronto,Ontario,Canada,North America,1963-06-30,61
308834,Male,Anthony Andrews,London,Ontario,Canada,North America,1959-03-03,65
308920,Male,Weldon Tetreault,Victoria,British Columbia,Canada,North America,1973-10-10,50
309028,Female,Aletha Pam,Woodstock,Ontario,Canada,North America,1975-08-12,49
309363,Male,Dale Dash,Herschel,Saskatchewan,Canada,North America,1997-10-08,26
309667,Female,Margorie Jones,Barrie,Ontario,Canada,North America,1976-07-19,48
309829,Male,Donald Pasco,Lytton,British Columbia,Canada,North America,1936-03-20,88
309936,Female,Margaret Osborn,Toronto,Ontario,Canada,North America,1945-02-27,79
309994,Female,Jo Ebert,Chalk River,Ontario,Canada,North America,1965-04-17,59
310143,Male,Glenn Cisneros,Wabigoon,Ontario,Canada,North America,1936-09-27,87
310464,Female,Megan Miller,Toronto,Ontario,Canada,North America,1964-04-28,60
310622,Male,Paul Perez,New Westminster,British Columbia,Canada,North America,1940-06-20,84
310707,Male,Willie Wallace,Montreal,Quebec,Canada,North America,1981-03-15,43
310779,Female,Maria Brown,Barrie,Ontario,Canada,North America,1988-07-03,36
310815,Female,Amber Khan,Toronto,Ontario,Canada,North America,1998-12-31,25
310861,Male,Gerard Carty,Princeton,British Columbia,Canada,North America,1964-12-08,59
311312,Female,Jean Zuniga,Moose Jaw,Saskatchewan,Canada,North America,1958-11-22,65
311393,Female,Nancy Steele,Cooksville,Ontario,Canada,North America,1977-03-12,47
311493,Female,Blanca Benjamin,Strathmore,Alberta,Canada,North America,1948-06-13,76
311539,Female,Meredith Lewis,St Gregoire De Nicolet,Quebec,Canada,North America,1950-04-25,74
311561,Female,Velda Hicks,Montreal,Quebec,Canada,North America,1950-02-17,74
311575,Male,Patrick Vue,Riviere Heva,Quebec,Canada,North America,1949-01-27,75
311640,Female,Jodi Iverson,Moncton,New Brunswick,Canada,North America,1948-03-11,76
311659,Male,Curtis Richardson,Thornhill,Ontario,Canada,North America,1954-09-12,69
311789,Female,Helga Alamo,Peace River,Alberta,Canada,North America,1943-07-01,81
311805,Female,Mariann Brock,Williams Lake,British Columbia,Canada,North America,1950-11-19,73
311842,Male,Roger Laporte,Ottawa,Ontario,Canada,North America,1958-01-18,66
311990,Male,Herbert Harry,Hamilton,Ontario,Canada,North America,1964-02-14,60
312067,Female,Donna Johnson,Longueuil,Quebec,Canada,North America,1948-06-23,76
312249,Male,Melvin Wood,Malton,Ontario,Canada,North America,1943-03-09,81
312359,Female,Tara Garcia,Barrhead,Alberta,Canada,North America,1987-01-26,37
312368,Female,Cathy Jasso,Toronto,Ontario,Canada,North America,1936-05-25,88
312432,Male,Mark Hammond,St Hyacinthe,Quebec,Canada,North America,2001-08-12,23
312519,Male,Steven Smith,St Germain De Grantham,Quebec,Canada,North America,1988-01-12,36
312530,Female,Denise Valencia,Barrie,Ontario,Canada,North America,1985-06-28,39
312608,Female,Mildred Jones,Toronto,Ontario,Canada,North America,1957-05-02,67
312652,Male,Steve Baker,Campbellford,Ontario,Canada,North America,1973-03-15,51
312676,Female,Vivian Conlon,Montreal,Quebec,Canada,North America,1960-01-05,64
312796,Female,Margaret Bowen,Huntsville,Ontario,Canada,North America,1998-07-05,26
313127,Male,William Baker,Cooksville,Ontario,Canada,North America,1982-08-20,41
313269,Male,James Wolfe,Oliver,British Columbia,Canada,North America,1960-10-19,63
313568,Male,William Battle,Moonbeam,Ontario,Canada,North America,1935-05-09,89
313633,Female,Janet Hayden,Hall Beach,Nunavut,Canada,North America,1964-07-27,60
313652,Male,Gregory Morris,Craigmyle,Alberta,Canada,North America,1966-03-08,58
313925,Male,Clinton Parks,Toronto,Ontario,Canada,North America,1948-02-12,76
313968,Male,Christopher Kemp,Burnaby,British Columbia,Canada,North America,1966-05-19,58
314133,Female,Dalia Gaylord,Deux Rivieres,Ontario,Canada,North America,1995-10-07,28
314239,Male,Pierre Castaneda,Montreal,Quebec,Canada,North America,1947-04-23,77
314334,Male,Ramon Martinez,Calgary,Alberta,Canada,North America,1943-06-26,81
314470,Female,Georgia Roberts,Windsor,Ontario,Canada,North America,1969-01-17,55
314531,Male,John McReynolds,Montreal,Quebec,Canada,North America,1954-02-08,70
314545,Female,Dessie Jaeger,Ottawa,Ontario,Canada,North America,1965-05-25,59
314740,Female,Phyllis Pruitt,Montreal,Quebec,Canada,North America,1939-01-15,85
314877,Male,Roger Griffith,Toronto,Ontario,Canada,North America,2000-10-19,23
315096,Male,Johnny Clarke,Trois Riviere,Quebec,Canada,North America,1936-05-15,88
315108,Female,Sally Erwin,Kimberley,British Columbia,Canada,North America,1958-05-15,66
315445,Female,Nadine Durand,Brantford,Ontario,Canada,North America,1968-07-13,56
315725,Female,Paula McMichael,Toronto,Ontario,Canada,North America,1939-04-02,85
315729,Female,Janet Bishop,Whistler,British Columbia,Canada,North America,1939-05-12,85
315768,Female,Shirley Starling,St Gedeon De Beauce,Quebec,Canada,North America,1959-08-24,64
316235,Female,Sharon Richardson,Windsor,Ontario,Canada,North America,1946-08-30,77
316341,Male,Beau Miller,Edson,Alberta,Canada,North America,1973-09-16,50
316425,Female,Amanda Salcedo,Cranbrook,British Columbia,Canada,North America,1950-10-30,73
316485,Female,Mary Parshall,Rolphton,Ontario,Canada,North America,1977-03-28,47
316518,Female,Jackie Hubbard,Okotoks,Alberta,Canada,North America,1968-12-09,55
316566,Male,Darren Gossett,Calgary,Alberta,Canada,North America,1948-01-17,76
317143,Male,Eric Goodman,Kelowna,British Columbia,Canada,North America,1979-01-17,45
317235,Female,Irene Bodkin,Regina,Saskatchewan,Canada,North America,1986-04-24,38
317259,Male,Tommy Luttrell,Owen Sound,Ontario,Canada,North America,1943-12-11,80
317276,Female,Danielle Lindeman,Thornhill,Ontario,Canada,North America,1981-12-28,42
317620,Female,Lesli Divito,Windsor,Ontario,Canada,North America,1940-12-13,83
317894,Male,Ryan Zavala,Balmertown,Ontario,Canada,North America,1991-05-28,33
317971,Male,Roy Klar,Barrie,Ontario,Canada,North America,1940-03-29,84
318016,Male,Anthony Warrick,Ottawa,Ontario,Canada,North America,1975-01-03,49
318058,Female,Nicole Weber,Lethbridge,Alberta,Canada,North America,1964-10-01,59
318123,Male,Ronald Cleghorn,Edmonton,Alberta,Canada,North America,1999-06-16,25
318856,Male,Jeffery Carter,Wyoming,Ontario,Canada,North America,1976-09-25,47
318893,Female,Kelli Roberts,Kaslo,British Columbia,Canada,North America,1962-07-09,62
318902,Female,Thelma Pendergraft,Toronto,Ontario,Canada,North America,1961-09-29,62
318935,Male,Marc Jessee,Alexandra,Prince Edward Island,Canada,North America,1977-06-24,47
318980,Female,Carmel Perez,Calgary,Alberta,Canada,North America,1960-09-22,63
319137,Female,Joan Santana,Toronto,Ontario,Canada,North America,1993-06-27,31
319202,Female,Laura Diaz,Calgary,Alberta,Canada,North America,1938-03-29,86
319477,Female,Victoria Coffey,White River,Ontario,Canada,North America,1944-07-16,80
319579,Female,Cheryl McBride,Vegreville,Alberta,Canada,North America,1966-11-15,57
319689,Female,Mary Paschke,Vancouver,British Columbia,Canada,North America,1972-01-07,52
319845,Female,Terri Wheeler,Kamloops,British Columbia,Canada,North America,1981-07-11,43
320030,Female,Sandra Seymore,Thessalon,Ontario,Canada,North America,1966-06-05,58
320073,Male,Jose Pigg,Quebec,Quebec,Canada,North America,1983-06-11,41
320314,Male,Bill Stack,Vancouver,British Columbia,Canada,North America,1946-11-12,77
320342,Female,Thresa Marx,Repulse Bay,Nunavut,Canada,North America,1978-04-12,46
320355,Male,Steve Corral,Toronto,Ontario,Canada,North America,1958-05-04,66
320652,Female,Lisa Jimenez,Toronto,Ontario,Canada,North America,1992-03-31,32
320854,Female,Janie Berry,Calgary,Alberta,Canada,North America,1946-03-06,78
320919,Female,Pamela Garvey,Surrey,British Columbia,Canada,North America,1953-12-12,70
320954,Female,Christine Lawyer,Surrey,British Columbia,Canada,North America,1966-07-27,58
321221,Female,Karen White,Vancouver,British Columbia,Canada,North America,1953-09-09,70
321291,Male,Donald Dolby,Elfros,Saskatchewan,Canada,North America,1968-07-13,56
321310,Female,Heather Collins,Sault Ste Marie,Ontario,Canada,North America,1937-03-19,87
321313,Female,Beatrice Taylor,Vancouver,British Columbia,Canada,North America,1981-03-03,43
321432,Female,Veronika Jackson,Toronto,Ontario,Canada,North America,1942-07-19,82
321501,Male,Theodore Lamar,Ottawa,Ontario,Canada,North America,1962-10-26,61
321675,Female,Claire Nye,Montreal,Quebec,Canada,North America,2001-03-23,23
321814,Female,Eula Rosales,Hespeler,Ontario,Canada,North America,1950-07-23,74
321954,Male,James Todd,London,Ontario,Canada,North America,1940-06-21,84
322136,Female,Michele Wang,Toronto,Ontario,Canada,North America,1946-05-23,78
322186,Male,James Gutierrez,Lutselk'e,Northwest Territories,Canada,North America,1969-04-12,55
